OBJECTID,ORIG_FID,ID,FEATTYP,FT,F_JNCTID,F_JNCTTYP,T_JNCTID,T_JNCTTYP,PJ,METERS,FRC,NETCLASS,NETBCLASS,NET2CLASS,SOL,NAMETYP,CHARGE,SHIELDNUM,RTETYP,RTEDIR,RTEDIRVD,PROCSTAT,FOW,SLIPRD,FREEWAY,BACKRD,TOLLRD,RDCOND,STUBBLE,PRIVATERD,CONSTATUS,ONEWAY,F_BP,T_BP,F_ELEV,T_ELEV,KPH,MINUTES,POSACCUR,CARRIAGE,LANES,RAMP,ADAS,TRANS,DYNSPEED,SPEEDCAT,NTHRUTRAF,ROUGHRD,PARTSTRUC,STATE,FULLNAME,PREFIX,PRETYPE,NAME,TYPE,SUFFIX,NAME_DIR,NAMELC,GIS_PRC_DT,recovery_zone,unique_ID,max_2017,max_2018,max_2020,max_2021,max_2017_scaled,max_2018_scaled,max_2020_scaled,max_2021_scaled,X_coord,Y_coord,four_year_avg,four_year_avg_scaled,pct_suitable_2021,UTM_X,UTM_Y,Shape_Length,Shape_Area,surveyed_2022,num_birds_2022
4272,4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WINDSOR ISLAND,RD,N,,,07/22/2019,1,4498,7,6,6,7,0.6960000,0.5980000,0.5980000,0.6960000,-123.0508270,45.0399323,6.5000000,0.7594118,0.0000754,495997.0937500,4987387.5000000,1256.637061435917303,125663.706143591727596,1,0
4273,4992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WINDSOR ISLAND,RD,N,,,07/22/2019,1,4499,5,6,5,7,0.5000000,0.5980000,0.5000000,0.6960000,-123.0483704,45.0444565,5.7500000,0.6729411,0.0010867,496190.6250000,4987890.0000000,1256.637061435917303,125663.706143591727596,0,
4274,4993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WINDSOR ISLAND,RD,N,,,07/22/2019,1,4500,6,7,7,7,0.5980000,0.6960000,0.6960000,0.6960000,-123.0441055,45.0479012,6.7500000,0.7882353,0.0753056,496526.8125000,4988273.0000000,1256.637061435917303,125663.706143591727596,0,
4275,4997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINCOLN,RD,NW,,,07/22/2019,1,4501,8,8,7,7,0.7940000,0.7940000,0.6960000,0.6960000,-123.0830231,45.0218544,7.5000000,0.8747059,0.0000093,493458.9062500,4985381.5000000,1256.637061435917303,125663.706143591727596,0,
4276,4998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROANOKE,DR,NE,,,07/22/2019,1,4502,7,7,6,8,0.6960000,0.6960000,0.5980000,0.7940000,-122.8999405,45.0488853,7.0000000,0.8170588,0.2431083,507879.2812500,4988386.0000000,1256.637061435917303,125663.706143591727596,0,
4277,4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROANOKE,DR,NE,,,07/22/2019,1,4503,8,8,8,7,0.7940000,0.7940000,0.7940000,0.6960000,-122.8931274,45.0520248,7.7500000,0.9035294,0.0001291,508415.3750000,4988735.5000000,1256.637061435917303,125663.706143591727596,0,
4278,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,ARBORETUM,RD,,,,07/22/2019,3,4504,6,6,6,6,0.5980000,0.5980000,0.5980000,0.5980000,-123.2297363,44.6547318,6.0000000,0.7017647,0.0000000,481784.7812500,4944622.5000000,1256.637061435917303,125663.706143591727596,0,
4279,5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,BATES,RD,,,,07/22/2019,1,4505,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.1511765,45.4440727,0.0000000,0.0100000,0.0000000,488177.5312500,5032294.5000000,1256.637061435917303,125663.706143591727596,0,
4280,5002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DYCK,RD,,,,07/22/2019,3,4506,8,8,6,8,0.7940000,0.7940000,0.5980000,0.7940000,-123.2877502,44.9674225,7.5000000,0.8747059,0.5167567,477307.7500000,4979372.0000000,1256.637061435917303,125663.706143591727596,0,
4281,5003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DYCK,RD,,,,07/22/2019,3,4507,7,7,7,8,0.6960000,0.6960000,0.6960000,0.7940000,-123.2946243,44.9686050,7.2500000,0.8458824,0.0211307,476766.4375000,4979505.0000000,1256.637061435917303,125663.706143591727596,0,
4282,5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DALLAS-RICKREALL,HWY,,,,07/22/2019,3,4508,6,8,6,8,0.5980000,0.7940000,0.5980000,0.7940000,-123.2598114,44.9282303,7.0000000,0.8170588,0.2706777,479497.0625000,4975010.5000000,1256.637061435917303,125663.706143591727596,0,
4283,5005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BELLFOUNTAIN,RD,,,,07/22/2019,3,4509,6,8,5,8,0.5980000,0.7940000,0.5000000,0.7940000,-123.3554916,44.3677597,6.7500000,0.7882353,0.0788518,471675.4687500,4912782.0000000,1256.637061435917303,125663.706143591727596,1,0
4284,5006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,DICKEY PRAIRIE,RD,,,,07/22/2019,1,4510,7,7,7,8,0.6960000,0.6960000,0.6960000,0.7940000,-122.5271988,45.1117973,7.2500000,0.8458824,0.0580053,537191.3750000,4995478.5000000,1256.637061435917303,125663.706143591727596,0,
4285,5007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUNSET,HWY,,,,07/22/2019,1,4511,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.0647964,45.6161118,0.0000000,0.0100000,0.0000000,494947.8750000,5051398.5000000,1256.637061435917303,125663.706143591727596,0,
4286,5008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPRINGHILL,DR,,,,07/22/2019,3,4512,5,6,7,6,0.5000000,0.5980000,0.6960000,0.5980000,-123.1010590,44.6677399,6.0000000,0.7017647,0.0000000,491988.9375000,4946046.5000000,1256.637061435917303,125663.706143591727596,0,
4287,5009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPRINGHILL,DR,,,,07/22/2019,3,4513,5,6,7,6,0.5000000,0.5980000,0.6960000,0.5980000,-123.1037598,44.6726456,6.0000000,0.7017647,0.0000000,491775.7500000,4946592.0000000,1256.637061435917303,125663.706143591727596,0,
4288,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPRINGHILL,DR,,,,07/22/2019,3,4514,5,4,3,4,0.5000000,0.4020000,0.3040000,0.4020000,-123.1115494,44.6738510,4.0000000,0.4711765,0.0000000,491158.6250000,4946726.5000000,1256.637061435917303,125663.706143591727596,0,
4289,5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPRINGHILL,DR,,,,07/22/2019,3,4515,3,4,3,5,0.3040000,0.4020000,0.3040000,0.5000000,-123.1180191,44.6769600,3.7500000,0.4423530,0.0000000,490646.3437500,4947072.5000000,1256.637061435917303,125663.706143591727596,0,
4290,5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPRINGHILL,DR,,,,07/22/2019,2,4516,4,4,4,5,0.4020000,0.4020000,0.4020000,0.5000000,-123.1211472,44.6823044,4.2500000,0.5000000,0.0000000,490399.0937500,4947666.5000000,1256.637061435917303,125663.706143591727596,0,
4291,5013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/22/2019,3,4517,8,7,6,8,0.7940000,0.6960000,0.5980000,0.7940000,-123.3627167,44.3724861,7.2500000,0.8458824,0.0127905,471102.1562500,4913309.5000000,1256.637061435917303,125663.706143591727596,0,
4292,5014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,WILHOIT,RD,,,,07/22/2019,1,4518,2,4,2,4,0.2060000,0.4020000,0.2060000,0.4020000,-122.5873337,45.1056557,3.0000000,0.3558823,0.0000000,532464.8125000,4994770.5000000,1256.637061435917303,125663.706143591727596,0,
4293,5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,WILHOIT,RD,,,,07/22/2019,1,4519,1,2,4,5,0.1080000,0.2060000,0.4020000,0.5000000,-122.5867920,45.0999336,3.0000000,0.3558823,0.0000000,532510.1875000,4994135.0000000,1256.637061435917303,125663.706143591727596,0,
4294,5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,WILHOIT,RD,,,,07/22/2019,1,4520,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.5893478,45.0944023,0.0000000,0.0100000,0.0000000,532312.5625000,4993519.5000000,1256.637061435917303,125663.706143591727596,0,
4295,5017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,W,,,07/22/2019,3,4521,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.2897110,44.3715057,8.0000000,0.9323530,0.0022171,476918.3437500,4913177.5000000,1256.637061435917303,125663.706143591727596,0,
4296,5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAMPICO,RD,,,,07/22/2019,3,4522,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.2451782,44.6898422,0.0000000,0.0100000,0.0000000,480572.2187500,4948526.0000000,1256.637061435917303,125663.706143591727596,0,
4297,5019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAMPICO,RD,,,,07/22/2019,3,4523,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.2506866,44.6941719,0.0000000,0.0100000,0.0000000,480136.9687500,4949008.5000000,1256.637061435917303,125663.706143591727596,0,
4298,5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TERRITORIAL,HWY,,,,07/22/2019,3,4524,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.3445053,44.0854950,0.0000000,0.0100000,0.0000000,472419.3437500,4881426.0000000,1256.637061435917303,125663.706143591727596,0,
4299,5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HILLSBORO-SILVERTON,HWY,,,,07/22/2019,1,4525,6,6,6,7,0.5980000,0.5980000,0.5980000,0.6960000,-122.9391251,45.2024078,6.2500000,0.7305883,0.0000000,504780.8437500,5005437.5000000,1256.637061435917303,125663.706143591727596,0,
4300,5023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JEFFERSON MARION,RD,SE,,,07/22/2019,1,4526,6,6,5,7,0.5980000,0.5980000,0.5000000,0.6960000,-122.9929047,44.7354050,6.0000000,0.7017647,0.0000000,500561.8750000,4953558.0000000,1256.637061435917303,125663.706143591727596,0,
4301,5024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELKINS,RD,,,,07/22/2019,3,4527,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.3177948,44.7902756,0.0000000,0.0100000,0.0000000,474861.4687500,4959702.5000000,1256.637061435917303,125663.706143591727596,0,
4302,5025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELKINS,RD,,,,07/22/2019,3,4528,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.3259735,44.7907486,0.0000000,0.0100000,0.0000000,474214.8125000,4959757.5000000,1256.637061435917303,125663.706143591727596,0,
4303,5026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELKINS,RD,,,,07/22/2019,3,4529,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.3341675,44.7911682,0.0000000,0.0100000,0.0000000,473566.6875000,4959806.5000000,1256.637061435917303,125663.706143591727596,0,
4304,5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELKINS,RD,,,,07/22/2019,3,4530,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.3421478,44.7924156,0.0000000,0.0100000,0.0000000,472936.4687500,4959947.5000000,1256.637061435917303,125663.706143591727596,0,
4305,5031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,HARDING,RD,,,,07/22/2019,1,4534,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.4223328,45.3719749,0.0000000,0.0100000,0.0000000,545233.4375000,5024435.5000000,1256.637061435917303,125663.706143591727596,0,
4306,5032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,HARDING,RD,,,,07/22/2019,1,4535,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.4224091,45.3661232,0.0000000,0.0100000,0.0000000,545232.3750000,5023785.5000000,1256.637061435917303,125663.706143591727596,0,
4307,5033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,HARDING,RD,,,,07/22/2019,1,4536,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.4225082,45.3602753,0.0000000,0.0100000,0.0000000,545229.0625000,5023135.5000000,1256.637061435917303,125663.706143591727596,0,
4308,5034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JORGENSON,RD,S,,,07/22/2019,2,4537,5,8,6,8,0.5000000,0.7940000,0.5980000,0.7940000,-123.0571899,44.7607765,6.7500000,0.7882353,0.3139351,495474.0937500,4956378.0000000,1256.637061435917303,125663.706143591727596,0,
4309,5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,SCHAEFFER,RD,,,,07/22/2019,1,4538,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.7064972,45.3512802,0.0000000,0.0100000,0.0000000,522990.5312500,5022016.0000000,1256.637061435917303,125663.706143591727596,0,
4310,5036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERRYDALE,RD,,,,07/22/2019,3,4539,6,7,5,8,0.5980000,0.6960000,0.5000000,0.7940000,-123.2943726,44.9814224,6.5000000,0.7594118,0.5785263,476791.6562500,4980929.0000000,1256.637061435917303,125663.706143591727596,0,
4311,5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERRYDALE,RD,,,,07/22/2019,3,4540,5,6,5,8,0.5000000,0.5980000,0.5000000,0.7940000,-123.2909698,44.9867516,6.0000000,0.7017647,0.2714312,477061.6875000,4981519.5000000,1256.637061435917303,125663.706143591727596,0,
4312,5038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERRYDALE,RD,,,,07/22/2019,3,4541,7,7,6,8,0.6960000,0.6960000,0.5980000,0.7940000,-123.2875214,44.9920654,7.0000000,0.8170588,0.0670357,477335.5312500,4982109.0000000,1256.637061435917303,125663.706143591727596,0,
4313,5039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERRYDALE,RD,,,,07/22/2019,3,4542,7,8,7,8,0.6960000,0.7940000,0.6960000,0.7940000,-123.2841034,44.9973907,7.5000000,0.8747059,0.3855184,477607.3125000,4982699.5000000,1256.637061435917303,125663.706143591727596,1,0
4314,5040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERRYDALE,RD,,,,07/22/2019,3,4543,7,8,6,8,0.6960000,0.7940000,0.5980000,0.7940000,-123.2810135,45.0028038,7.2500000,0.8458824,0.0966524,477852.8750000,4983300.5000000,1256.637061435917303,125663.706143591727596,0,
4315,5041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERRYDALE,RD,,,,07/22/2019,3,4544,8,6,6,7,0.7940000,0.5980000,0.5980000,0.6960000,-123.2783813,45.0083504,6.7500000,0.7882353,0.0005449,478062.1875000,4983915.5000000,1256.637061435917303,125663.706143591727596,0,
4316,5042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIBERTY,RD,S,,,07/22/2019,1,4545,6,7,6,7,0.5980000,0.6960000,0.5980000,0.6960000,-123.0584259,44.8202972,6.5000000,0.7594118,0.0247087,495380.6562500,4962990.0000000,1256.637061435917303,125663.706143591727596,0,
4317,5044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,WINTERS,RD,,,,07/22/2019,1,4546,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.0901184,45.4808922,0.0000000,0.0100000,0.0000000,492957.0625000,5036377.5000000,1256.637061435917303,125663.706143591727596,0,
4318,5046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,EILERS,RD,,,,07/22/2019,1,4547,6,6,7,7,0.5980000,0.5980000,0.6960000,0.6960000,-122.7370148,45.2997513,6.5000000,0.7594118,0.0044132,520618.7812500,5016283.5000000,1256.637061435917303,125663.706143591727596,0,
4319,5047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLDER,LN,,,,07/22/2019,3,4548,8,7,8,7,0.7940000,0.6960000,0.7940000,0.6960000,-123.2458878,44.4220772,7.5000000,0.8747059,0.0451755,480426.2187500,4918783.0000000,1256.637061435917303,125663.706143591727596,0,
4320,5048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLDER,LN,,,,07/22/2019,3,4549,8,8,8,7,0.7940000,0.7940000,0.7940000,0.6960000,-123.2377243,44.4220619,7.7500000,0.9035294,0.0000000,481076.1875000,4918779.5000000,1256.637061435917303,125663.706143591727596,0,
4321,5049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WILSONVILLE-HUBBARD,HWY,,,,07/22/2019,1,4550,6,7,7,7,0.5980000,0.6960000,0.6960000,0.6960000,-122.7711792,45.2497520,6.7500000,0.7882353,0.0033648,517956.2812500,5010721.0000000,1256.637061435917303,125663.706143591727596,0,
4322,5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOODBURN-ESTACADA,HWY,,,,07/22/2019,1,4552,7,7,5,6,0.6960000,0.6960000,0.5000000,0.5980000,-122.6425171,45.1492195,6.2500000,0.7305883,0.0000000,528101.8750000,4999589.0000000,1256.637061435917303,125663.706143591727596,0,
4323,5052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOODBURN-ESTACADA,HWY,,,,07/22/2019,1,4553,6,7,8,8,0.5980000,0.6960000,0.7940000,0.7940000,-122.6345444,45.1502762,7.2500000,0.8458824,0.0386257,528728.3125000,4999709.5000000,1256.637061435917303,125663.706143591727596,0,
4324,5053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAKESIDE,DR,,,,07/22/2019,3,4554,8,8,8,7,0.7940000,0.7940000,0.7940000,0.6960000,-123.2534409,44.4197350,7.7500000,0.9035294,0.0014189,479824.2812500,4918524.5000000,1256.637061435917303,125663.706143591727596,0,
4325,5054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEADOWS,LN,SE,,,07/22/2019,1,4555,6,6,6,6,0.5980000,0.5980000,0.5980000,0.5980000,-123.0400238,44.7910233,6.0000000,0.7017647,0.0000000,496833.9687500,4959737.0000000,1256.637061435917303,125663.706143591727596,0,
4326,5055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,ELISHA,RD,,,,07/22/2019,1,4556,7,6,8,7,0.6960000,0.5980000,0.7940000,0.6960000,-122.6405182,45.1982346,7.0000000,0.8170588,0.0010867,528235.0625000,5005035.0000000,1256.637061435917303,125663.706143591727596,0,
4327,5056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WINTERCREEK,RD,SE,,,07/22/2019,2,4557,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-122.9849548,44.7658348,8.0000000,0.9323530,0.3390441,501190.3750000,4956938.5000000,1256.637061435917303,125663.706143591727596,0,
4328,5057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WINTERCREEK,RD,SE,,,07/22/2019,1,4558,7,8,7,8,0.6960000,0.7940000,0.6960000,0.7940000,-122.9767532,44.7655754,7.5000000,0.8747059,0.4110876,501839.7187500,4956909.5000000,1256.637061435917303,125663.706143591727596,1,0
4329,5058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WINTERCREEK,RD,SE,,,07/22/2019,1,4559,5,5,6,7,0.5000000,0.5000000,0.5980000,0.6960000,-122.9686584,44.7649193,5.7500000,0.6729411,0.0000000,502480.3750000,4956837.0000000,1256.637061435917303,125663.706143591727596,0,
4330,5059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,E,,,07/22/2019,1,4560,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.6534500,45.3309937,0.0000000,0.0100000,0.0000000,527155.7500000,5019779.0000000,1256.637061435917303,125663.706143591727596,0,
4331,5060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,E,,,07/22/2019,1,4561,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.6574326,45.3258858,0.0000000,0.0100000,0.0000000,526846.2500000,5019210.5000000,1256.637061435917303,125663.706143591727596,0,
4332,5061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,E,,,07/22/2019,1,4562,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.6587982,45.3201523,0.0000000,0.0100000,0.0000000,526741.5625000,5018573.0000000,1256.637061435917303,125663.706143591727596,0,
4333,5062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,E,,,07/22/2019,1,4563,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.6593094,45.3144264,0.0000000,0.0100000,0.0000000,526704.6875000,5017936.5000000,1256.637061435917303,125663.706143591727596,0,
4334,5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,E,,,07/22/2019,1,4564,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.6619492,45.3088913,0.0000000,0.0100000,0.0000000,526499.9375000,5017321.0000000,1256.637061435917303,125663.706143591727596,0,
4335,5065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,SAWTELL,RD,,,,07/22/2019,1,4565,7,8,5,7,0.6960000,0.7940000,0.5000000,0.6960000,-122.5770569,45.1303635,6.7500000,0.7882353,0.0005446,533258.8125000,4997519.5000000,1256.637061435917303,125663.706143591727596,0,
4336,5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEST STAYTON,RD,SE,,,07/22/2019,1,4566,6,6,7,7,0.5980000,0.5980000,0.6960000,0.6960000,-122.8742447,44.8278618,6.5000000,0.7594118,0.0051916,509940.8750000,4963836.0000000,1256.637061435917303,125663.706143591727596,0,
4337,5067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOSTER,RD,,,,07/22/2019,3,4567,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.3760910,44.3578186,0.0000000,0.0100000,0.0000000,470029.1875000,4911685.0000000,1256.637061435917303,125663.706143591727596,0,
4338,5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,CORNELIUS SCHEFFLIN,RD,,,,07/22/2019,1,4568,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.0598831,45.5461617,0.0000000,0.0100000,0.0000000,495325.2500000,5043626.5000000,1256.637061435917303,125663.706143591727596,0,
4339,5069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,CORNELIUS SCHEFFLIN,RD,,,,07/22/2019,1,4569,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-123.0631714,45.5513496,0.0000000,0.0100000,0.0000000,495068.9062500,5044203.5000000,1256.637061435917303,125663.706143591727596,0,
4340,5070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORVALLIS,RD,,,,07/22/2019,3,4570,5,8,5,8,0.5000000,0.7940000,0.5000000,0.7940000,-123.1884613,44.8270607,6.5000000,0.7594118,0.1469785,485101.7500000,4963756.5000000,1256.637061435917303,125663.706143591727596,0,
4341,5073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VICTOR POINT,RD,NE,,,07/22/2019,1,4571,0,0,0,0,0.0100000,0.0100000,0.0100000,0.0100000,-122.7586746,44.9712753,0.0000000,0.0100000,0.0000000,519029.8750000,4979788.0000000,1256.637061435917303,125663.706143591727596,0,
4342,5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VICTOR POINT,RD,NE,,,07/22/2019,1,4572,8,6,6,7,0.7940000,0.5980000,0.5980000,0.6960000,-122.7599792,44.9770546,6.7500000,0.7882353,0.0000000,518925.1250000,4980429.5000000,1256.637061435917303,125663.706143591727596,0,
4343,5075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VICTOR POINT,RD,NE,,,07/22/2019,1,4573,7,7,6,8,0.6960000,0.6960000,0.5980000,0.7940000,-122.7646866,44.9817657,7.0000000,0.8170588,0.0409250,518552.1562500,4980951.5000000,1256.637061435917303,125663.706143591727596,0,
