Lark_ID,firstInterval,firstDet,surveyEvent,unique_ID,Survey_Event_ID,Observer,Survey_Date,Survey_Time,Wind,Temp,Sky_Code,Avg_Noise,Max_Noise,OVSP?,Site_Comments,Number_Detected,Expr1014,Individual_ID,Sex,Age,distanceBand,Interval_1,Interval_2,Interval_3,Interval_4,Notes,Count_Date,Start_Time,Site_ID,dayOfYear,surveyYear,sunrise,mas
NA,NA,NA,23_3_3284,3284,511,JMD,5/30/2023,08:08:00,0.2,56.3,Mostly cloudy,45.8,68.2,0,"Gravel road, my steps were the only noise. SAVS, locations seems ideal.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-30,8H 8M 0S,3284,150,2023,2023-05-30T12:34:12Z,154
NA,NA,NA,23_3_3292,3292,579,JMD,6/15/2023,07:14:00,0,55.8,Clear,35.4,51.7,0,"North side is wheat field, south side is small/short growth.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-15,7H 14M 0S,3292,166,2023,2023-06-15T12:29:05Z,105
NA,NA,NA,23_3_3293,3293,578,JMD,6/15/2023,07:00:00,0,58.1,Clear,38.5,52.3,0,"East side is dense blackberry bramble, west side is grass field about 2.5ft tall. Gravel road.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-15,7H 0M 0S,3293,166,2023,2023-06-15T12:29:05Z,91
NA,NA,NA,23_3_3327,3327,295,ATC,5/24/2023,08:14:00,1.6,65.8,Partly cloudy,58.2,74.3,0,parked and walked a few minutes down a hiking trail to reach point. Lots of trees surrounding a field of tall grass. Lake nearby,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-24,8H 14M 0S,3327,144,2023,2023-05-24T12:38:30Z,155.99999999999997
NA,NA,NA,23_3_3368,3368,546,JMD,6/5/2023,07:09:00,0,49.5,Clear,54.7,73.6,0,South side of road is covered in bramble. North side is flattened dirt field with brambles dividing it. Hilly area.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05,7H 9M 0S,3368,156,2023,2023-06-05T12:31:11Z,98.00000000000003
NA,NA,NA,23_3_3485,3485,384,ATC,5/31/2023,07:32:00,0,66.7,Partly cloudy,63.7,83.1,0,"grass seed on all sides, houses with trees",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-31,7H 32M 0S,3485,151,2023,2023-05-31T12:33:37Z,119
NA,NA,NA,23_3_3526,3526,418,ATC,6/7/2023,06:05:00,0,54.9,Clear,73,92.6,0,"fallow fields on both sides, vineyards nearby, some buildings with trees, heavy traffic",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-07,6H 5M 0S,3526,158,2023,2023-06-07T12:30:28Z,34.999999999999986
NA,NA,NA,23_3_3572,3572,524,JMD,6/2/2023,09:05:00,0.8,58.5,Clear,73.5,89.1,0,"Highway, heavy traffic, lots of trucks, cannot cross street.
Killdeer, blackbirds. Seems like more sites could be possible even closer to nearby airport (Corvallis)",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02,9H 5M 0S,3572,153,2023,2023-06-02T12:32:32Z,213.00000000000006
NA,NA,NA,23_3_3581,3581,509,JMD,5/26/2023,06:15:00,0,58,Clear,38.4,63.2,0,"South side is dense woods. North side has some tall trees, meadow",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-26,6H 15M 0S,3581,146,2023,2023-05-26T12:36:56Z,39.00000000000002
NA,NA,NA,23_3_3716,3716,257,ATC,5/17/2023,06:22:00,1.3,58.9,Clear,67.7,85.1,0,"christmas tree farm on a hill, grass seed field with large mound of dirt in the middle",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17,6H 22M 0S,3716,137,2023,2023-05-17T12:45:00Z,36.99999999999997
NA,NA,NA,23_3_3746,3746,388,ATC,5/31/2023,06:55:00,1.8,54,Mostly cloudy,69.5,92.7,0,"clover, hazelnuts nearby, cemetary, unkown short crop",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-31,6H 55M 0S,3746,151,2023,2023-05-31T12:33:37Z,82.00000000000003
NA,NA,NA,23_3_3759,3759,569,JMD,6/13/2023,06:12:00,0,51.3,Mostly cloudy,39.5,53.7,0,"East side is wheat field, west side is hazelnut field. Very quiet area with little birdsong.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-13,6H 12M 0S,3759,164,2023,2023-06-13T12:29:12Z,43.00000000000001
NA,NA,NA,23_3_3784,3784,560,JMD,6/11/2023,06:43:00,0,55.2,Clear,36,48.5,0,"Gravel road, west side is wheat field, south side of flowers about 2.5ft tall. Lots of birdsong, CAQU.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-11,6H 43M 0S,3784,162,2023,2023-06-11T12:29:28Z,74
NA,NA,NA,23_3_3808,3808,336,JMD,5/25/2023,06:38:00,0,54.6,Clear,63.4,83.2,0,"Gravel road, lots of birdsong. Trucks with tractor loads drove by, loud and dusty
No SHLA detection",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-25,6H 38M 0S,3808,145,2023,2023-05-25T12:37:42Z,60.99999999999994
NA,NA,NA,23_3_3854,3854,436,JMD,5/10/2023,07:20:00,0.4,51.7,Clear,61.6,89.1,0,"West side has tall dense trees
American robins",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10,7H 20M 0S,3854,130,2023,2023-05-10T12:52:57Z,87.99999999999996
NA,NA,NA,23_3_3880,3880,528,JMD,6/5/2023,07:54:00,0.4,56.4,Clear,50.5,70.3,0,"Gravel road, tall trees nearby.
Quail, barn swallows, northern flicker.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05,7H 54M 0S,3880,156,2023,2023-06-05T12:31:11Z,143.00000000000003
NA,NA,NA,23_3_3901,3901,506,JMD,5/26/2023,07:26:00,0.2,64.2,Clear,59.9,85.6,0,"Swallows. South side freshly planted field, North side seems SHLA ideal. Single very loud truck drove by.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-26,7H 26M 0S,3901,146,2023,2023-05-26T12:36:56Z,110.00000000000003
NA,NA,NA,23_3_3904,3904,517,JMD,5/30/2023,06:08:00,0,53,Mostly cloudy,54.2,79.6,0,"Gravel road. North side of road is mature hazelnut field. Single, loud car drove by.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-30,6H 8M 0S,3904,150,2023,2023-05-30T12:34:12Z,34.00000000000004
NA,NA,NA,23_3_3914,3914,244,ATC,5/14/2023,06:34:00,0,59.4,Clear,46.2,60.1,0,"young hazelnuts and grass seed, a few houses",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-14,6H 34M 0S,3914,134,2023,2023-05-14T12:48:14Z,46
NA,NA,NA,23_3_3925,3925,305,ATC,5/23/2023,09:06:00,2.6,69.3,Mostly cloudy,51.5,75,0,"grass seed and open fields with some shrubs and small trees, oak woodland nearby, MAKE seen hunting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,9H 6M 0S,3925,143,2023,2023-05-23T12:39:20Z,206.99999999999994
NA,NA,NA,23_3_3935,3935,318,MLG,6/1/2023,08:59:00,1.4,54.3,Clear,1.3,65.3,0,"Other sp. DEJU, OCWA, SOSP, BHCO, AMRO, BTPI, BHGR
Trees on both sides. House to NW of point",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-01,8H 59M 0S,3935,152,2023,2023-06-01T12:33:03Z,205.99999999999997
NA,NA,NA,23_3_3936,3936,316,MLG,6/1/2023,08:45:00,1.2,57.4,Clear,2.2,69.7,0,"Other sp. CASJ, MODO, WCSP, EUCD, CAQU
Orchards on both sides of the road",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-01,8H 45M 0S,3936,152,2023,2023-06-01T12:33:03Z,192
NA,NA,NA,23_3_3998,3998,505,JMD,5/26/2023,07:52:00,0,63.4,Clear,41.6,64.8,0,"East side has shallow pond surrounded by trees. West side is grass/wheat field. RWBB, CORA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-26,7H 52M 0S,3998,146,2023,2023-05-26T12:36:56Z,136.00000000000006
NA,NA,NA,23_3_4054,4054,438,JMD,5/10/2023,08:23:00,0.4,65,Partly cloudy,66.3,85.2,0,"Regular traffic
Savannah sparrow, american goldfinch, barn swallows",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10,8H 23M 0S,4054,130,2023,2023-05-10T12:52:57Z,150.99999999999994
NA,NA,NA,23_3_4078,4078,473,JMD,5/3/2023,08:47:00,0,60.2,Partly cloudy,39.5,64.7,0,"Some tall trees nearby, barn swallows",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03,8H 47M 0S,4078,123,2023,2023-05-03T13:02:11Z,165
NA,NA,NA,23_3_4167,4167,240,ATC,5/14/2023,07:17:00,2.5,69,Clear,52,77.4,0,"Tall grass on all sides, airfield nearby, NOHA hunting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-14,7H 17M 0S,4167,134,2023,2023-05-14T12:48:14Z,89
NA,NA,NA,23_3_4170,4170,236,ATC,5/3/2023,07:11:00,0.1,56.3,Mostly cloudy,75.5,101.1,0,"River on the right, highway and train tracks on the left with tall trees past them. Blackberry brambles along road and river bank",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03,7H 11M 0S,4170,123,2023,2023-05-03T13:02:11Z,69.00000000000003
NA,NA,NA,23_3_4190,4190,415,ATC,6/7/2023,08:59:00,2,71.6,Partly cloudy,68.7,90.7,0,"woods on all sides, some houses with large yards",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-07,8H 59M 0S,4190,158,2023,2023-06-07T12:30:28Z,208.99999999999994
NA,NA,NA,23_3_4202,4202,228,ATC,5/4/2023,08:08:00,0.6,52.2,Mostly cloudy,72.9,84.3,0,"Dense trees and buildings to the right, open cow pasture to the left",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04,8H 8M 0S,4202,124,2023,2023-05-04T13:00:48Z,127.99999999999997
NA,NA,NA,23_3_4261,4261,445,JMD,5/9/2023,08:47:00,0.3,57.4,Mostly cloudy,56.9,80.9,0,"East side is homes, North side is grass. Bramble lines roadside, not much open space to park or view. Infrequent traffic",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,8H 47M 0S,4261,129,2023,2023-05-09T12:54:12Z,172.99999999999997
NA,NA,NA,23_3_4262,4262,293,ATC,5/24/2023,05:51:00,0,38.6,Fog or smoke,54.4,79.1,0,"houses and trees on the left, grass seed on the right",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-24,5H 51M 0S,4262,144,2023,2023-05-24T12:38:30Z,13.000000000000007
NA,NA,NA,23_3_4283,4283,233,ATC,5/3/2023,07:32:00,0,58.6,Mostly cloudy,67.1,91.8,0,"Neighborhood, trees to the left, property with open field to the right",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03,7H 32M 0S,4283,123,2023,2023-05-03T13:02:11Z,90
NA,NA,NA,23_3_4295,4295,260,ATC,5/17/2023,07:36:00,0,67,Clear,54,74.2,0,"grasss seed, christmas tree farm nearby, areas of wet ground with marsh grass",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17,7H 36M 0S,4295,137,2023,2023-05-17T12:45:00Z,110.99999999999997
NA,NA,NA,23_3_4315,4315,504,JMD,5/26/2023,08:18:00,0,68.6,Clear,58.4,82.1,0,"Hazelnut field and grasses, gravel road with regular traffic made it loud and dusty.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-26,8H 18M 0S,4315,146,2023,2023-05-26T12:36:56Z,162.00000000000006
NA,NA,NA,23_3_4335,4335,309,MLG,6/1/2023,05:58:00,0,44.5,Clear,3.2,69,0,"Other sp. AMRO, RWBL, WCSP, EUCD, SPTO, WODO, HOWR, INPE, BRBL, CEDW
Tall (>1m) grass field to s, recently seeded grass field to N. Pine tree plot to NE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-01,5H 58M 0S,4335,152,2023,2023-06-01T12:33:03Z,25.000000000000018
NA,NA,NA,23_3_4336,4336,310,MLG,6/1/2023,06:13:00,0,44.2,Clear,2.3,71,0,"Other sp. SASP, RWBL, COYE, BRBL, AMRO
Tall (>1m) grass fields on either side. Point is at a transformer tower, constant low buzz",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-01,6H 13M 0S,4336,152,2023,2023-06-01T12:33:03Z,40.000000000000014
NA,NA,NA,23_3_4422,4422,443,JMD,5/9/2023,08:08:00,0.3,56,Mostly cloudy,46,68,0,"Pole farm in the middle of Peavy arboretum, forest area, lots of people. Very unsuitable.
Swallows, chikadees, white capped sparrows",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,8H 8M 0S,4422,129,2023,2023-05-09T12:54:12Z,133.99999999999994
NA,NA,NA,23_3_4451,4451,292,ATC,5/23/2023,06:12:00,0,40.1,Fog or smoke,76.4,105.7,0,"houses on the left, shrubs along right side with grass seed beyond. Moderate traffic",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,6H 12M 0S,4451,143,2023,2023-05-23T12:39:20Z,32.999999999999986
NA,NA,NA,23_3_4453,4453,364,JMD,5/16/2023,07:45:00,0.4,66.3,Clear,70.1,87.8,0,"West side lined with tall trees and fence
East side is seedling field
Pulses of traffic, loud
Killdeer nesting in field, red winged blackbirds, swallows",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16,7H 45M 0S,4453,136,2023,2023-05-16T12:46:03Z,119
NA,NA,NA,23_3_4473,4473,377,ATC,5/30/2023,09:53:00,1.8,63.8,Partly cloudy,56.8,80.2,0,"gravel road with grass seed fields on all sides. A few trees, NHA hunting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-30,9H 53M 0S,4473,150,2023,2023-05-30T12:34:12Z,259
NA,NA,NA,23_3_4493,4493,432,JMD,5/10/2023,06:55:00,0,45.8,Clear,53.5,81.2,0,"North side is newly planted field, south side is barren with farm complex. Further east down road seems more ideal. Lots of swallows. Single car drove by in last few seconds.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10,6H 55M 0S,4493,130,2023,2023-05-10T12:52:57Z,62.999999999999986
NA,NA,NA,23_3_4514,4514,458,JMD,5/9/2023,06:06:00,0.4,53.8,Mostly cloudy,67,90.9,0,"Short field on South side, couple inches tops. North side is creek with tall trees. Busy commuter traffic",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,6H 6M 0S,4514,129,2023,2023-05-09T12:54:12Z,11.999999999999957
NA,NA,NA,23_3_4527,4527,559,jmd,6/11/2023,05:43:00,0,52,Clear,38.5,56.3,0,"Forest/trees surrounding field, farmstead nearby. Lots of birdsong.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-11,5H 43M 0S,4527,162,2023,2023-06-11T12:29:28Z,14.000000000000004
NA,NA,NA,23_3_4540,4540,301,ATC,5/23/2023,07:28:00,0,55.7,Mostly cloudy,71,88.4,0,"storage building on the left, vineyards, empty field and grass seed fields, moderate traffic",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,7H 28M 0S,4540,143,2023,2023-05-23T12:39:20Z,108.99999999999999
NA,NA,NA,23_3_4591,4591,308,MLG,6/1/2023,05:35:00,0,50,Clear,6.9,77.5,0,"Other sp. EUST, WEWP, INPF, COYE, SOSP, YEWA, KILL, AMRO
Tall trees lining both sides of the road, pasture to west, grass seed to east",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-01,5H 35M 0S,4591,152,2023,2023-06-01T12:33:03Z,1.999999999999993
NA,NA,NA,23_3_4623,4623,303,ATC,5/23/2023,06:48:00,0,57.1,Mostly cloudy,51,73.6,0,"fallow field on one side, grassy slope on the other leading to slough, trees and blackberry brambles along side of road",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,6H 48M 0S,4623,143,2023,2023-05-23T12:39:20Z,68.99999999999997
NA,NA,NA,23_3_4683,4683,298,ATC,5/24/2023,06:41:00,1.1,45.5,Partly cloudy,72.9,87.3,0,"rows of juniper along either side of road, grass seed and hazelnuts beyond. Heavy traffic",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-24,6H 41M 0S,4683,144,2023,2023-05-24T12:38:30Z,63.00000000000004
NA,NA,NA,23_3_4712,4712,508,JMD,5/26/2023,05:52:00,0,58.2,Clear,63.3,85.8,0,"Regular traffic. Trees along east side of road, wheat field on west side. Blackberries line the east side as well.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-26,5H 52M 0S,4712,146,2023,2023-05-26T12:36:56Z,16.00000000000005
NA,NA,NA,23_3_4732,4732,442,JMD,5/9/2023,07:35:00,0.3,53.2,Mostly cloudy,60.6,81.7,0,"South side is barren field, North side is tall grass",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,7H 35M 0S,4732,129,2023,2023-05-09T12:54:12Z,100.99999999999996
NA,NA,NA,23_3_4735,4735,515,JMD,5/30/2023,07:10:00,0.8,54.2,Mostly cloudy,77.5,89.2,0,"Very busy highway, very loud. Tall trees nearby.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-30,7H 10M 0S,4735,150,2023,2023-05-30T12:34:12Z,96.00000000000003
NA,NA,NA,23_3_4739,4739,441,JMD,5/9/2023,07:15:00,0.3,52.6,Mostly cloudy,63.4,81.8,0,"East side has tall trees, regular traffic. N harrier, blackbirds",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09,7H 15M 0S,4739,129,2023,2023-05-09T12:54:12Z,80.99999999999997
NA,NA,NA,23_3_4742,4742,239,ATC,5/14/2023,06:52:00,0,62.3,Clear,53.5,74.4,0,"grass seed, hazelnuts, a few houses and patches of trees, small creek",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-14,6H 52M 0S,4742,134,2023,2023-05-14T12:48:14Z,64.00000000000004
NA,NA,NA,23_3_4793,4793,474,JMD,5/3/2023,09:06:00,0,64,Partly cloudy,65.9,89.6,0,"Tractor drove by. Rough gravel road
Coyote in distance",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03,9H 6M 0S,4793,123,2023,2023-05-03T13:02:11Z,184
NA,NA,NA,23_3_4818,4818,333,JMD,5/25/2023,09:05:00,0.2,71.9,Clear,56.3,73.3,0,"Christmas tree fields/farm
Lots of loud crickets; robins, swallows, kildeer",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-25,9H 5M 0S,4818,145,2023,2023-05-25T12:37:42Z,208
NA,NA,NA,23_3_4840,4840,385,ATC,5/31/2023,08:04:00,2.3,62.2,Mostly cloudy,55.7,80,0,"wheat on all sides, scattered trees, gravel road",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-31,8H 4M 0S,4840,151,2023,2023-05-31T12:33:37Z,151
658,NA,NA,23_3_4883,4883,562,JMD,6/11/2023,07:19:00,1.8,55.9,Clear,65.1,88.8,0,"Both sides of road have nice open/bare fields
SHLA songs heard in distictly different areas of the field in rapid back and forth",2,658,1,NA,Adult,NA,NA,NA,NA,Singing,NA,2023-06-11,7H 19M 0S,4883,162,2023,2023-06-11T12:29:28Z,109.99999999999999
659,NA,NA,23_3_4883,4883,562,JMD,6/11/2023,07:19:00,1.8,55.9,Clear,65.1,88.8,0,"Both sides of road have nice open/bare fields
SHLA songs heard in distictly different areas of the field in rapid back and forth",2,659,2,NA,Adult,NA,NA,NA,NA,Singing,NA,2023-06-11,7H 19M 0S,4883,162,2023,2023-06-11T12:29:28Z,109.99999999999999
NA,NA,NA,23_3_4911,4911,249,ATC,9/14/2023,08:32:00,2.2,73.6,Clear,54.4,77.9,0,"grass seed on one side, row of houses with tall trees on the other side",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-14,8H 32M 0S,4911,257,2023,2023-09-14T13:52:00Z,99.99999999999997
NA,NA,NA,23_3_4931,4931,532,JMD,6/5/2023,09:23:00,0.8,66.2,Clear,49.3,69.3,0,"Road has deep ditches, gravel road. Homes nearby, barn/warehouse across from homes at the edge of the field. Barn swallows. Flower field.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05,9H 23M 0S,4931,156,2023,2023-06-05T12:31:11Z,231.99999999999997
NA,NA,NA,23_3_4951,4951,507,JMD,5/26/2023,06:59:00,0,64.3,Clear,47.3,71.1,0,"Small field enclosed by tall trees, roadside lined with saplings and blackberries. West side of road is dense forest, gravel road.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-26,6H 59M 0S,4951,146,2023,2023-05-26T12:36:56Z,83.00000000000003
NA,NA,NA,23_3_4971,4971,337,JMD,5/25/2023,07:00:00,0,56.6,Clear,66.4,91.9,0,"Regular traffic, steep wet ditches. Forest growth nearby, horses in west field",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-25,7H 0M 0S,4971,145,2023,2023-05-25T12:37:42Z,82.99999999999997
NA,NA,NA,23_3_5119,5119,234,ATC,5/3/2023,08:14:00,1.2,53.8,Mostly cloudy,68.9,88,0,"Forested slope on left, grassy slope on the right leading to reservoir. Dam nearby",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03,8H 14M 0S,5119,123,2023,2023-05-03T13:02:11Z,131.99999999999994
NA,NA,NA,23_3_5185,5185,419,ATC,6/7/2023,05:47:00,2,57.3,Clear,74.3,92.3,0,"vineyards on the right, brush along road on the left with fields beyond, heavy traffic, tractor spraying in vineyard",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-07,5H 47M 0S,5185,158,2023,2023-06-07T12:30:28Z,16.999999999999993
NA,NA,NA,23_3_5208,5208,542,JMD,6/5/2023,09:45:00,0.7,70,Clear,47.6,54.5,0,"Group of homes nearby, site is a corner, further up the road is more open and suitable/safe. Quiet area.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05,9H 45M 0S,5208,156,2023,2023-06-05T12:31:11Z,254
NA,NA,NA,23_3_5219,5219,218,ATC,5/5/2023,06:52:00,0,59.9,Mostly cloudy,58.5,83.6,0,"Large building on the right, open fields with some trees, alpacas.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-05,6H 52M 0S,5219,125,2023,2023-05-05T12:59:26Z,53.00000000000003
NA,NA,NA,23_3_5294,5294,258,ATC,5/17/2023,08:47:00,1.6,75.4,Clear,52,86.7,0,"grass seed in all directions, some patches of bare ground, tractor spraying nearby",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17,8H 47M 0S,5294,137,2023,2023-05-17T12:45:00Z,182
NA,NA,NA,23_3_5344,5344,219,ATC,5/5/2023,07:23:00,1.4,54.6,Mostly cloudy,57.1,77.9,0,"Neighborhood, large yards, scattered trees. Cat in survey area",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-05,7H 23M 0S,5344,125,2023,2023-05-05T12:59:26Z,84.00000000000003
NA,NA,NA,23_3_0536,536,317,MLG,6/1/2023,09:19:00,1.5,60.6,Clear,25.1,80.5,0,"Other sp. CEDW, CHSP, ACWO, AMRO
Mature hazelnut orchard (+10 foot trees) on N side, wheat on S side. Lots of traffic inluding construction and logging trucks",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-01,9H 19M 0S,536,152,2023,2023-06-01T12:33:03Z,226
NA,NA,NA,23_3_5391,5391,568,JMD,6/13/2023,05:47:00,0.4,59,Clear,70.6,83.2,0,"Busy highway, not crossing road. East side is garlic field and grassess, west side is grass field.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-13,5H 47M 0S,5391,164,2023,2023-06-13T12:29:12Z,17.99999999999999
NA,NA,NA,23_3_5428,5428,489,JMD,5/22/2023,06:27:00,0.3,53.5,Mostly cloudy,74.4,85.9,0,"Busy highway, lots of trucks and commuter traffic. Lots of shrubbery and growth east side",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-22,6H 27M 0S,5428,142,2023,2023-05-22T12:40:12Z,46.99999999999999
NA,NA,NA,23_3_5444,5444,220,ATC,5/5/2023,07:46:00,2.1,53.8,Mostly cloudy,57.7,80.8,0,"Cow pasture and farm houses, dog barking at me throughout survey.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-05,7H 46M 0S,5444,125,2023,2023-05-05T12:59:26Z,107
NA,NA,NA,23_3_5451,5451,304,ATC,5/23/2023,06:27:00,0,56,Mostly cloudy,55.5,72.9,0,"gravel raod adjecent to slough, oak prairie with variety of ground cover",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,6H 27M 0S,5451,143,2023,2023-05-23T12:39:20Z,47.999999999999986
NA,NA,NA,23_3_5530,5530,262,ATC,5/17/2023,09:22:00,0,72.6,Clear,46.6,72.5,0,"forest behind and to the left, grass seed on the right",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17,9H 22M 0S,5530,137,2023,2023-05-17T12:45:00Z,217.00000000000003
NA,NA,NA,23_3_5533,5533,263,ATC,5/17/2023,09:06:00,0,80.2,Clear,64.9,81.2,0,"blackberry brambles along one side, grass seed on the other side, patch of trees nearby",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17,9H 6M 0S,5533,137,2023,2023-05-17T12:45:00Z,200.99999999999997
NA,NA,NA,23_3_5570,5570,387,ATC,5/31/2023,08:26:00,2.5,77.7,Mostly cloudy,56.4,87.8,0,"herbs in all directions, gravel raod, mostly dry creek",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-31,8H 26M 0S,5570,151,2023,2023-05-31T12:33:37Z,173.00000000000003
NA,NA,NA,23_3_5577,5577,307,ATC,5/23/2023,09:35:00,0.9,66.1,Mostly cloudy,55.5,75.1,0,"Large grass seed fields, oak woodland nearby, house along side of road, oaks along both sides of raod limit visibillity.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,9H 35M 0S,5577,143,2023,2023-05-23T12:39:20Z,236
NA,NA,NA,23_3_5582,5582,491,JMD,5/22/2023,09:00:00,2.7,62,Fog or smoke,49.7,64.1,1,"Field being watered. Gravel road, east side is garlic, west side is grass. Raod lower than field, affecting visibility. Raptor nest nearby. Friendly person stopped to ask about my activities and point",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-22,9H 0M 0S,5582,142,2023,2023-05-22T12:40:12Z,199.99999999999997
NA,NA,NA,23_3_5625,5625,360,JMD,5/16/2023,08:35:00,0.1,64.4,Clear,73.2,97.5,0,"East side has residence with orchard infront, tall trees line edges
West side is grass over 2.5 feet tall
Barn neary, tractors, steep ditches, reular traffic",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16,8H 35M 0S,5625,136,2023,2023-05-16T12:46:03Z,169.00000000000003
NA,NA,NA,23_3_5648,5648,386,ATC,5/31/2023,09:50:00,1.4,77.4,Partly cloudy,70.2,88.4,0,"grass seed fields, woods nearby, hazelnut orchard in the distance, brush along left side of road",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-31,9H 50M 0S,5648,151,2023,2023-05-31T12:33:37Z,257.00000000000006
